,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
1850,7342356414691708206,2024-03-03T23:13:24,93.0,US,"['nikki haley primary win', ' pearlmania 500', ' history', ' History Tiktok', ' primary 2024', ' primary results', ' pearlmania', ' news bloopers laughing', ' Primary Water', ' nikki haley stance']",142400.0,1938.0,4222.0,1200000.0,A lot of excuses are being memed right now #primary #pearlmania500 #news #breakingnews #history #herstoryinthemaking #funny ,False,,pearlmania500,Pearlmania500,,,,,,True,"['primary', 'pearlmania500', 'news', 'breakingnews', 'history', 'herstoryinthemaking', 'funny']"
1863,7341978908046249259,2024-03-02T22:48:23,143.0,US,"['russian peso ring', ' creepy russian statue at playground', ' russian true crime', ' russian', ' horror videos', ' horrortiktok', ' horror story', ' russian ring', ' russian piping tip stamp', ' Russian Dolls']",144600.0,1022.0,2822.0,1000000.0,Pure nightmare fuel. Death penalty. #truecrime #truecrimetiktok #crime #crimetok #truecrimetok #evil #dark #disturbing #predator #demon #demonic #scary #creep #creepy #horror #news #truecrimecommunity #crimejunkie ,False,,theparanormalfiles,The Paranormal Files,,,,,,False,"['truecrime', 'truecrimetiktok', 'crime', 'crimetok', 'truecrimetok', 'evil', 'dark', 'disturbing', 'predator', 'demon', 'demonic', 'scary', 'creep', 'creepy', 'horror', 'news', 'truecrimecommunity', 'crimejunkie']"
1888,7342336562769710382,2024-03-03T21:56:08,126.0,US,"['Kamala', ' nbc', ' kamala harris comedian', ' Troy Bond Comedian Kamala Harris', ' Keke Palmer Kamala Harris', ' troy bond kamala harris', ' kamala harris we did joe', ' Luh Tyler Opening Kamala Harris', ' kamala harris keke palmer we did it', ' keke palmer kamala harris heel toe']",53200.0,942.0,1163.0,235200.0,#stitch with @MSNBC #fyp #xiandivyne #politics ,False,,xiandivyne,Christian Divyne,,,,,,False,"['stitch', 'fyp', 'xiandivyne', 'politics']"
1907,7336174633646918958,2024-02-16T07:25:37,111.0,US,"['Massachusetts', ' Boston Massachusetts', ' boston', ' Massachusetts Cities', ' Down Syndrome Rocks', ' Boston City', ' Free Things To Do In Boston', ' Boston Accent']",86100.0,2764.0,719.0,372500.0,Words hurt. She's fighting back. #Boston #Massachusetts #NewEngland #DownSyndrome #DownSyndromeAwareness #neurodivergent #neurodivergenttiktok #neurodiversity #MassachusettsCheck ,False,,wbznewsradio,WBZ NewsRadio,,,,,,False,"['boston', 'massachusetts', 'newengland', 'downsyndrome', 'downsyndromeawareness', 'neurodivergent', 'neurodivergenttiktok', 'neurodiversity', 'massachusettscheck']"
1945,7342168560589983018,2024-03-03T11:04:31,64.0,US,"['Brie Cheese', ' brie cheese extinct', ' brie', ' cheese', ' brie going extinct', ' Brie Food', ' camembert cheese', ' Making Cheese', ' interesting facts', ' Cheese Cutting']",119500.0,5753.0,2077.0,1000000.0,The Brienk of Extinction 🧀 #cheese #brie #camembert #briecheese #extinct #bacteria #science #news #camembertcheese #didyouknow #interesting #stem #biology #funfacts #cheesemonger #cheesemaking #france #french #paris #alsace #bourgogne #melun #meaux #facts #greenscreen ,False,,winela.world,Winela World,,,,,,False,"['cheese', 'brie', 'camembert', 'briecheese', 'extinct', 'bacteria', 'science', 'news', 'camembertcheese', 'didyouknow', 'interesting', 'stem', 'biology', 'funfacts', 'cheesemonger', 'cheesemaking', 'france', 'french', 'paris', 'alsace', 'bourgogne', 'melun', 'meaux', 'facts', 'greenscreen']"
1951,7297645658134072618,2023-11-04T12:32:31,72.0,US,[],90.0,0.0,5.0,1209.0,@Marcus DiPaola #palestine #fierymasala #gaza ,False,,fierymasala,Fierymasala,,,,,,False,"['palestine', 'fierymasala', 'gaza']"
1955,7330336453450321194,2024-01-31T13:49:18,66.0,US,"['tiktok ceo', ' tienenmann square', ' tiktok vs congress', ' tenement square china', ' tik tok ceo at congress 2024', ' congress vs taylor swift', ' congress vs tiktok ceo', ' marcus dipaola controversy', ' social media vs congress 2024', ' square bounce']",213900.0,3768.0,5384.0,1400000.0,JAN 31 — TikTok,False,,marcus.dipaola,Marcus DiPaola,,,,,,True,[]
1956,6907828867298299142,2020-12-19T00:04:28,22.0,US,[],52500.0,299.0,1315.0,402700.0,@marcusjustindipaola_esp,False,,marcus.dipaola,Marcus DiPaola,,,,,,True,[]
1960,6958280269531057413,2021-05-04T06:10:01,40.0,US,"['marcus dipaola girlfriend response', ' meet brittany duet', ' marcus dipaola', ' marcus.dipaola duet', ' marcus dipaola all duet with girlfriend', ' brittany dipaola', "" Brittany O'Grady"", ' brittanybroski', ' meet brittany hostage', ' marcus dipaola brittany']",1100000.0,24700.0,35700.0,12200000.0,Meet Brittany,False,,marcus.dipaola,Marcus DiPaola,,,,,,True,[]
1963,7341779795010686250,2024-03-02T09:55:29,78.0,US,"['oklahoma', ' Oklahoma Baseball', ' Oklahoma US State', ' oklahoma city', ' Oklahoma! Musical', ' Bartlesville Oklahoma', ' Oklahoma State Fair', ' Oklahoma Volleyball Fan Hits Ball', ' Farooq Oklahoma', ' oklahoma vs kansas']",4801.0,354.0,283.0,51100.0,MAR 2 — Oklahoma,False,,marcus.dipaola,Marcus DiPaola,,,,,,True,[]
1965,7281726725376052523,2023-09-22T14:58:48,94.0,US,[],48000.0,682.0,3728.0,249300.0,Replying to @User6489105 get the fkk outta here 🤡 #bobmenendez #menendez #doj #indictment #trump #donaldtrump #voteblue #politics #fyp #fy #fypシ #fypシ゚viral #foryou #foryourpage #foryoupage #foryouuuu #foryou #fypツ #foryouu #fypppp #viraltiktok #stellamagz,False,,stellamagz,Stella 🧿💙,,,,,,False,"['bobmenendez', 'menendez', 'doj', 'indictment', 'trump', 'donaldtrump', 'voteblue', 'politics', 'fyp', 'fy', 'fypシ', 'fypシ゚viral', 'foryou', 'foryourpage', 'foryoupage', 'foryouuuu', 'foryou', 'fypツ', 'foryouu', 'fypppp', 'viraltiktok', 'stellamagz']"
1966,7274810349763726635,2023-09-03T23:39:47,58.0,US,"['candace owens husband', ' candace owens gets destroyed', ' candace owens best moments', ' candace owens kids', ' who is candace owens', ' candace owens being humbled', ' candace owens affirmative action', ' affirmative action', ' candace owens dr phil', ' interracial couple']",162900.0,1243.0,1798.0,3100000.0,👏🏼😲Candace Owens destroys an activist on affirmative actions. 👏🏼😲 Not a fan of Canace Owners by any means but she makes a solid point here. Do you agree? Disagree? Let us know in the comments.  #candaceowens #affirmitiveaction #biracial #mixed #interracialcouple #interracialdating #halfrican #politics #debate #candaceownes2024 ,False,,mixed.future,Mixed Future,,,,,,False,"['candaceowens', 'affirmitiveaction', 'biracial', 'mixed', 'interracialcouple', 'interracialdating', 'halfrican', 'politics', 'debate', 'candaceownes2024']"
1967,7339374310089493806,2024-02-24T22:21:17,62.0,US,"['motaz racism', ' motaz racism video', ' motaz sudan joke', ' motaz racist comments', ' motaz azaiza racism', ' Motaz Azaiza', ' motaz black', ' motaz azaiza controversy', ' motaz racist sudan', "" motaz i'm not black""]",9603.0,289.0,753.0,133500.0,motaz racist comments are disappointing but a distraction nonetheless #fyp #politics #motaz,False,,trapwitch,TrapWitch,,,,,,False,"['fyp', 'politics', 'motaz']"
1968,7318139217442426154,2023-12-29T16:58:00,71.0,US,"['critical race theory', ' fox news street interview', ' what is critical race theory', ' Sustainable Fashion', ' fashion', ' Fashion Designer', ' Suit Fashion', ' suits', ' Fashion of TikTok', ' fashion fashion']",156700.0,209.0,619.0,1200000.0,"Some more of the story for yall, if you like my suit you should follow me bc im actually a zero waste fashion designer not a political commentator if you dont like my suit thats all G probably leave then bc its one of the best things ive ever made and we probably dont have similar vibes #foxnews #fyp #viral #sustainablefashion ",False,,isaboko,Isaboko,,,,,,False,"['foxnews', 'fyp', 'viral', 'sustainablefashion']"
1971,7260143557535829294,2023-07-26T16:00:00,122.0,US,[],3288.0,42.0,334.0,228700.0,#commentary  #commentary  #news  #show  #usa  #us  #america  #american  #political  #commentary,False,,dan_bongino_show,Dan Bongino Show,,,,,,False,"['commentary', 'commentary', 'news', 'show', 'usa', 'us', 'america', 'american', 'political', 'commentary']"
1973,7334036018481483050,2024-02-10T13:05:58,33.0,US,"['michelle obama 2024 nominee', ' is michelle obama running for president', ' michelle obama running 2024', ' michelle obama president', ' michelle obama announces presidency', ' michelle obama for president 2024', ' michelle obama tran', ' michelleobama']",568300.0,20900.0,48100.0,7200000.0,Would you support this? 🇺🇸 #politics #election #president #election2024 #obama #michelleobama ,False,,politicalprowess,political prowess,,,,,,False,"['politics', 'election', 'president', 'election2024', 'obama', 'michelleobama']"
1974,7279206304172854574,2023-09-15T19:58:20,40.0,US,"['Brett Cooper', ' feederisms', ' feederisms rosie', ' brett cooper being humbled', ' rosie feeder', ' brett', ' brett cooper controversy', ' Feeding The Homeless', ' brett cooper singing', ' Brett Cooper And Justin Waller']",15800.0,129.0,330.0,570400.0,Death Feederism?! #TheCommentsSectionwithBrettCooper   #BrettCooper #dailywire #news #politics #newsusa,False,,brettcooper0712,Brett Cooper.Fan,,,,,,False,"['thecommentssectionwithbrettcooper', 'brettcooper', 'dailywire', 'news', 'politics', 'newsusa']"
1976,7342346453563575598,2024-03-03T22:34:48,53.0,US,"['volcano eruption', ' biggest volcano eruption', ' largest active volcano', ' volcano eruption footage', ' largest volcano in the world', ' worlds largest volcano erupts', ' volcano eruption 2022', ' volcano under yellowstone', ' Ice Volcano', ' volcano eruption hawaii']",3166.0,128.0,71.0,69900.0,"The La Cumbre volcano on the uninhabited Fernandina island began erupting Saturday around midnight in what officials said could be its largest eruption since 2017. While the volcano poses no risk to humans, the island is filled with numerous species including the giant tortoise. #volcano #volcanoeruption #lacumbre #abcnews",False,,abcnews,ABC News,,,,,,True,"['volcano', 'volcanoeruption', 'lacumbre', 'abcnews']"
1977,7338484251815464234,2024-02-22T12:47:09,69.0,US,"['Phone', ' phone outages 2024', ' cyber truck']",403.0,21.0,4.0,8722.0,AT&T customers hit by widespread cellular outages in U.S. #cyberattack #phonedown #news #fyp ,False,,therealisticfishhead,Breaking News!,,,,,,False,"['cyberattack', 'phonedown', 'news', 'fyp']"
1999,7342084021674888478,2024-03-03T05:38:12,29.0,US,"['israeli news', ' gaza kid last words', ' console', ' sea boundary palestine']",469500.0,18700.0,8939.0,2600000.0,This distressed Palestinian child asked his mother to stop crying after his older brother was killed in an Israeli attack on Gaza. #news #fyp #newsattiktok ,False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['news', 'fyp', 'newsattiktok']"
2003,7338789248079908139,2024-02-23T08:30:44,57.0,US,"['Dumbo Octopus', ' new species in ocean', ' 100 new species', ' 100 new species in the ocean', ' Octopus', ' Sea Bunny', ' new species found', ' discover', ' octopus in the ocean', ' Sea Animals']",684000.0,18000.0,4534.0,6300000.0,"Researchers say they discovered more than 100 new species during an expedition in the southeast Pacific. They identified species including deep-sea corals, glass sponges, sea urchins, amphipods, squat lobsters, and others off the coast of Chile. Using an underwater robot capable of reaching depths of just under three miles, researchers mapped tens of thousands of square miles of seafloor and discovered four previously unknown seamounts, or underwater mountains.",False,,abcnews,ABC News,,,,,,True,[]
2117,7342171589087186219,2024-03-03T11:16:02,82.0,US,"['orange is the new black off estrogen', ' orange is the new black transgender', ' Orange Is The New Black', ' Orange Is the New Black (2013)', ' orange is the new black sophia', ' film clips', ' Film', ' doggett orange is the new black', ' orange is the new black off sophia', ' Orange Is the New Black Series']",153300.0,31.0,299.0,2000000.0,Part 30#tiktok #foryou #fyp #police #film ,False,,rungemccorkle,Star_moive,,,,,,False,"['tiktok', 'foryou', 'fyp', 'police', 'film']"
2216,7342178734784531755,2024-03-03T11:43:59,164.0,US,"['barbenheimer', ' Barbie Oppenheimer', ' Past Lives Movie', ' barbie oscars', ' killers of flower moon movie', ' Oppenheimer Movie', ' Oppenheimer Scene', ' Tom Cruise Barbie Oppenheimer', ' best picture oscars 2023', ' Oppenheimer And Barbie At Box Office']",601.0,2.0,51.0,7979.0,One of the best Best Picture lineups ever #movietok #filmtok #academyawards #oscars #bestpicture #oppenheimer #barbie #barbenheimer #pastlives #anatomyofafall #killersofthesunflowermoon ,False,,sinjunwatchesmovies,Sinjun (Tarkovsky’s Version),,,,,,False,"['movietok', 'filmtok', 'academyawards', 'oscars', 'bestpicture', 'oppenheimer', 'barbie', 'barbenheimer', 'pastlives', 'anatomyofafall', 'killersofthesunflowermoon']"
2283,7342164381251226910,2024-03-03T10:48:42,127.0,US,"['Airdrop', ' us airdrop gaza', ' gaza to the sea', ' Veal Food', ' palestine hoodie']",236600.0,4474.0,8003.0,1900000.0,The #US airdrop of food #aid into Gaza on Saturday sparked criticism from Palestinians who called it inadequate and hypocritical when the US funds and supplies Israel’s military. #unitedstates #news #airdrop ,False,,aljazeeraenglish,Al Jazeera English,,,,,,True,"['us', 'aid', 'unitedstates', 'news', 'airdrop']"
2287,7341041346196540715,2024-02-29T10:10:40,60.0,US,"['tony gonzalez', ' nfl player intros', ' Randy Moss', ' randy moss on 49ers', ' tony gonzalez intro', ' tony gonzalez nfl', ' best nfl intros', "" i'm the best in the nation"", ' tony gonzalez highlights', ' jamal williams intro']",222700.0,868.0,570.0,2000000.0,Best NFL Player Intros | Which Was The Best || #nfl #football #nfledit #nflfootball #fyp #viral ,False,,nfl.pack,nfl.pack,,,,,,False,"['nfl', 'football', 'nfledit', 'nflfootball', 'fyp', 'viral']"
2367,7337751808368004395,2024-02-20T13:24:48,65.0,US,"['star of david', ' amy winehouse', ' david statue', ' Amy Winehouse – Valerie', ' Amy Winehouse Back To Black Song', ' Amy Winehouse Edits', ' Camden NJ']",1910.0,16.0,199.0,39000.0,The incident of a Palestinian flag covering a Star of David necklace on an Amy Winehouse statue is being investigated by the Metropolitan Police.  #amywinhouse #celebrity #camden #camdenmarketldn #camdenmarket #popculture #diversity #popculturenews #starofdavid #palestinianflag #london #news #worldnews #londonpolice ,False,,nataliethehero,n a t a l i e,,,,,,False,"['amywinhouse', 'celebrity', 'camden', 'camdenmarketldn', 'camdenmarket', 'popculture', 'diversity', 'popculturenews', 'starofdavid', 'palestinianflag', 'london', 'news', 'worldnews', 'londonpolice']"
2393,7341630491289718046,2024-03-02T00:16:33,16.0,US,"['moni vidente', ' karol g', ' karol g plane', ' Karol G Edits', ' Karolg Music', ' Karol G Chicago 2023', ' Karol G Atlanta 2023', ' karol g dallas 2023', ' karol g boston 2023', ' Karol G Orlando 2023']",28400.0,1317.0,263.0,879100.0,@Karol G #karolg #predicciones #karolgfans #noticias #fypシ゚viral #bichota ,False,,claralozano42,Klarhiz Lozano,,,,,,False,"['karolg', 'predicciones', 'karolgfans', 'noticias', 'fypシ゚viral', 'bichota']"
2396,7342173732305243435,2024-03-03T11:24:32,0.0,US,"['anatomy', ' Oscar Awards']",42.0,0.0,0.0,1480.0,Come for the mystery stay for the French trial. #anatomyofafall #justinetriet #snoopthedog #sandrahuller #oscars #academyawards ,False,,sometimesdeadish,sometimesdeadish,,,,,,False,"['anatomyofafall', 'justinetriet', 'snoopthedog', 'sandrahuller', 'oscars', 'academyawards']"
2423,7341211454567222571,2024-02-29T21:09:59,78.0,US,"['miss germany reaction', ' Miss International', ' miss germany 2024']",12400.0,163.0,2633.0,665800.0,The newest Miss Germany is the target of online bullying. Here’s what you need to know…,False,,brutamerica,Brut.,,,,,,True,[]
2459,7341538391873506606,2024-03-01T18:19:03,314.0,US,"['Rihanna', ' Beyonce And Rihanna', ' beyonce', ' rihanna interview', ' rihanna super bowl', ' rihanna super bowl almost falling', ' rihanna almost falling', ' rihanna singing', ' Beyonce Houston', ' Rihanna Video']",6283.0,62.0,92.0,120800.0,Part 1: Rihanna Brings Hard Evidence Of Beyonce Being a Handler| Beyonce Tried To Ruin Rihanna? #rihanna #beyonce #celebritynews #news ,False,,wownews44,WOWNEWS,,,,,,False,"['rihanna', 'beyonce', 'celebritynews', 'news']"
2472,7339922045498641707,2024-02-26T09:46:31,338.0,US,"['parasocial relationships', ' joshua basset', ' young cop female prison', ' Joshua Bassett Edit']",265000.0,1152.0,2513.0,5000000.0,Entitled Teen Is Convinced That Laws Don’t Apply To Her#office #police #copsoftiktok #trending #viral #learnontiktok ,False,,lawohio,Kevin law,,,,,,False,"['office', 'police', 'copsoftiktok', 'trending', 'viral', 'learnontiktok']"
2488,7341096484785491243,2024-02-29T13:43:55,48.0,US,"['owen lloyd disqualified', ' swimming', ' Lloyd Singer', ' Swimming Competition', ' Swimmers Swim', ' Swimming Sport', ' Open Water Swimming', ' Lloyd Performing', ' Swimming Lane Line', ' christopher lloyd']",31900.0,74.0,487.0,741900.0,Lloyd later stated on social media that he was 'angry' and 'confused' but 'not defeated.' #catchupnews #swimming #disqualification ,False,,catchupnews,CatchUp,,,,,,False,"['catchupnews', 'swimming', 'disqualification']"
2577,7341907818737388830,2024-03-02T18:12:44,84.0,US,"['shopping', ' psychology', ' Makeup Shopping', ' Buying Makeup', ' psychology tiktok', ' Economics Study', ' Psychology Studies', ' Economics Degree', ' quantitative economics']",266.0,0.0,13.0,3647.0,@Kelley Daring  we can definitely explain this using psychology and economics! So its totally normal to feel like this #economics #psych #finance #makeup #shopping #shoppingaddict #debtfree ,False,,econwithsarah,Econ with Sarah,,,,,,False,"['economics', 'psych', 'finance', 'makeup', 'shopping', 'shoppingaddict', 'debtfree']"
2597,7338139450473549102,2024-02-21T14:29:24,14.0,US,"['melania trump edit', ' melania trump christmas call', ' melania trump autism', ' model', ' melania trump christmas white house', ' hello melania trump', ' melania trump 90s', ' melania trump leaving white house', ' melania trump fashion', ' melania christmas decorations']",57700.0,498.0,310.0,481700.0,Served #melaniatrump #trump #whitehouse #slavic #models #queens #fyp ,False,,chickyboomchickyboom,Yugurt,,,,,,False,"['melaniatrump', 'trump', 'whitehouse', 'slavic', 'models', 'queens', 'fyp']"
2612,7341470308710403374,2024-03-01T13:54:56,71.0,US,"['madeline soto surveillance footage', ' madeline soto missing footage', ' madeline soto mother interview', ' Maddie', ' Orlando Florida', ' Florida', ' Florida Orlando City', ' Madeline Jet Ski Video', ' Madeline And Her Sister']",77800.0,3028.0,1996.0,1900000.0,#greenscreen #greenscreen #breakingnews #new #news #update #posted #maddie #findmaddie #maddiesoto #madelinesoto #findmadelinesoto #Missing #findmaddiesoto #Orlando #orlandoflorida #orlandofl #fl #florida #floridacheck #kissimmee #kissimmee_florida #kissimmeeflorida #kissimmeefl #orangecounty #polkcounty #otown #Disney #disneyworld #unsolved #unsolvedmysteries #mystery #mvsterious #crime #criminalminds #criminal #truecrimecommunity #truecrimetok #truecrime #truecrimejunkie #crimejunkie #middleschool #school ,False,,jennalynn468,Jenna Lynn,,,,,,False,"['greenscreen', 'greenscreen', 'breakingnews', 'new', 'news', 'update', 'posted', 'maddie', 'findmaddie', 'maddiesoto', 'madelinesoto', 'findmadelinesoto', 'missing', 'findmaddiesoto', 'orlando', 'orlandoflorida', 'orlandofl', 'fl', 'florida', 'floridacheck', 'kissimmee', 'kissimmee_florida', 'kissimmeeflorida', 'kissimmeefl', 'orangecounty', 'polkcounty', 'otown', 'disney', 'disneyworld', 'unsolved', 'unsolvedmysteries', 'mystery', 'mvsterious', 'crime', 'criminalminds', 'criminal', 'truecrimecommunity', 'truecrimetok', 'truecrime', 'truecrimejunkie', 'crimejunkie', 'middleschool', 'school']"
2615,7341612955466878238,2024-03-01T23:08:32,67.0,US,"['enhanced call privacy x', ' how to turn off enhanced call privacy x', ' x call privacy', ' enhanced call privacy ip address', ' x enhanced call privacy turn off', ' people falling in ice', ' news person goes off', ' ice cube', ' the news room', ' Dry Ice In Water']",581200.0,4710.0,3292.0,4700000.0,everything on the news simplified in 60 seconds 3/1/24 #news #niickjackson #greenscreen ,False,,niickjackson,Nick Jackson,,,,,,True,"['news', 'niickjackson', 'greenscreen']"
2714,7341153830647876910,2024-02-29T17:26:24,30.0,US,"['reverse racism', ' Black History Month', ' sam kerr', ' funny memes', ' White Girls Black Men', ' Sam Kerr Jumps', "" reverse racism doesn't exist""]",513800.0,3970.0,8799.0,4300000.0,What if you woke up as a black man 👀 Available on Taylor Elajas Live on Youtube 🐺 #relatablememes #relatablecontent #lifestylecontent #fridgecheck #foodietiktok #firstworldproblems #relatable #relatablevideo #bovnextdoor #2024election #blackpeoplebelike #whitepeoplebelike #blm #reverseracism #racists #doyouagree #satirecomedy #satire #blackhistorymonth #leapyear #feb29 #funny #xybcafyp #4iupage #4Up #trending #trendingtiktok,False,,taylorelajas,Taylor Elajas,,,,,,False,"['relatablememes', 'relatablecontent', 'lifestylecontent', 'fridgecheck', 'foodietiktok', 'firstworldproblems', 'relatable', 'relatablevideo', 'bovnextdoor', '2024election', 'blackpeoplebelike', 'whitepeoplebelike', 'blm', 'reverseracism', 'racists', 'doyouagree', 'satirecomedy', 'satire', 'blackhistorymonth', 'leapyear', 'feb29', 'funny', 'xybcafyp', '4iupage', '4up', 'trending', 'trendingtiktok']"
2808,7319910943704632618,2024-01-03T11:33:17,12.0,US,"['dog live rat', ' Dog Surprise', ' Animal', ' Animal Videos', ' Pet Videos', ' animalsoftiktok', ' Rat Pet', ' Dog Tiktok Video', ' Dogs Video On Tiktok', ' Animal Cute Moments']",240200.0,28200.0,2445.0,4000000.0,"A man in China got quite the wake-up gift when his dog surprised him with a live rat in its mouth. Thinking it was something else, like a sock, he reached for it — and let out a hilarious shriek when he realized what it really was! 😱 #WatchThis #dog #pets #animals ",False,,nowthis,nowthis,,,,,,True,"['watchthis', 'dog', 'pets', 'animals']"
2904,7340702215809649963,2024-02-28T12:14:50,82.0,US,"['Fyre Festival', ' willy wonka', ' wonka the unknown', "" it's the unknown"", ' unknown wonka', ' wonka', ' Wonka Red Suit', ' Wonka Fantasy/Musical', ' the real willywonka', ' wonka experience actor']",166000.0,17200.0,2206.0,3800000.0,An immersive experience for Willy Wonka’s fans did not go as expected…,False,,brutamerica,Brut.,,,,,,True,[]
3009,7341512939188260139,2024-03-01T16:40:12,38.0,US,['2024 predictions filter'],18600.0,222.0,1561.0,271400.0,#RFK #2024election ,False,,couriernewsroom,COURIER,,,,,,True,"['rfk', '2024election']"
3034,7322167338462170414,2024-01-09T13:29:28,19.0,US,"['pope francis surrogacy', ' Adrienne Bailon Surrogate', ' Francis Monologue Barstool', ' Surrogacy Explained', ' Accused Deaf Surrogate']",51300.0,3872.0,5537.0,1500000.0,"Pope Francis called for #surogate motherhood to be banned worldwide, calling the practice of surrogacy ""despicable"" and taking issue with contracts where women are paid by individuals or couples to carry their embryos. #popefrancis #news ",False,,cbseveningnews,CBSEveningNews,,,,,,True,"['surogate', 'popefrancis', 'news']"
3058,7341843733412908330,2024-03-02T14:03:53,0.0,US,"['Salary', ' LawTok', ' Law Student', ' tiktok lawyer', ' court reporting salary', ' court reporter job salary', ' Lawyer Career Path', ' Law Faculty', ' consultant salary', "" Lawyer's Lifestyle""]",330.0,3.0,14.0,15000.0,The salary progression in law #lawstudent #lawyertiktok #lawtok #law #careertok #jobmarket #unistudent #LearnOnTikTok ,False,,guidancetoriches,Guidance,,,,,,False,"['lawstudent', 'lawyertiktok', 'lawtok', 'law', 'careertok', 'jobmarket', 'unistudent', 'learnontiktok']"
3140,7341802112818367786,2024-03-02T11:22:24,9.0,US,"['cosplay competition', ' cosplay', ' anime cosplay', ' Anime', ' Cosplay Wig', ' Sport Anime', ' anime tiktok', ' Cosplay Convention', ' Kaede Akamatsu Cosplay', ' Anime Makeup']",1022.0,14.0,9.0,5249.0,I didn’t have headphones 😔 #anime #weeb #sports ,False,,pink..bean,Pinks Beans,,,,,,False,"['anime', 'weeb', 'sports']"
3166,7341123824005516574,2024-02-29T18:00:00,136.0,US,"['drew clinton', ' cameron vaughan', ' robert adrian judge', ' cameron vaughn case', ' robert adrian']",77100.0,903.0,4939.0,650400.0,"Cameron Vaughan expected to see the teenager convicted of raping her sent to prison. However, she was horrified when Judge Robert Adrian quashed the guilty verdict and set him free.  The 18-year-old suspect, Drew Clinton, was found guilty of rape by the judge. However, the judge later announced that he was reversing the verdict and found the accused rapist not guilty.  After a public outcry, he was removed from the bench.",False,,insideedition,Inside Edition,,,,,,True,[]
3205,7341823227565477150,2024-03-02T12:44:25,0.0,US,"['Spanish Learning', ' Spanish Language Learning', ' Spanish Lessons', ' Spanish Class', ' Spanish Reading Practice', ' Learning Spanish Tips', ' Spanish Lessons For Beginners', ' Learning How To Speak Spanish', ' Medical Terminology Courses', ' How I Learned Spanish']",277.0,4.0,22.0,8679.0,How do you say CT scan in Spanish? #translate #Spanish #LearnOnTiktok #medicalspanish #medical #CTscan #medicalterminology ,False,,seaandsun19,Marisol Santana,,,,,,False,"['translate', 'spanish', 'learnontiktok', 'medicalspanish', 'medical', 'ctscan', 'medicalterminology']"
3378,7341476714104573227,2024-03-01T14:19:46,200.0,US,"['squatter', ' what is a squatter', ' brett flores squatter', ' squatter rights', ' nyc couple', ' nyc', ' NYC Homes', ' house', ' Buy A House In New York', ' new york city']",36000.0,4856.0,5696.0,1500000.0,#news #breakingnews #many #nyc #inside #america ,False,,user8691704565245,NewsNation,,,,,,False,"['news', 'breakingnews', 'many', 'nyc', 'inside', 'america']"
3422,7341450775853321502,2024-03-01T12:39:28,75.0,US,"['sean hannity trump border', ' fox', ' Loonette The Clown Show', ' fox news on trump border', ' donald trump drinker', ' jill biden', ' Shane Gillis Trump', ' News Bloopers', ' alix earle trump response', ' Fox News Honors Top Employees']",20400.0,800.0,1834.0,480800.0,#usa #cnn #biden #trump #trend #foxnews #trump #trend ,False,,ryanjosephnetwork1,Ryan Joseph,,,,,,False,"['usa', 'cnn', 'biden', 'trump', 'trend', 'foxnews', 'trump', 'trend']"
3441,7341496550343871786,2024-03-01T15:36:47,209.0,US,"['Jeepers Creepers', ' jeepers creepers song', ' Jeepers Creepers Explained', ' jeepers creepers 2024', ' jeepers creepers car scene', ' jeepers creepers 23 springs', ' jeepers creepers where did you get those eyes', ' jeepers creepers edit', ' jeepers creepers truck', ' Original Jeepers Creepers Truck']",587100.0,30000.0,5626.0,8900000.0,#greenscreen did you know the story that inspired Jeepers Creepers?  #michigan #strange #jeeperscreepers #history #creepy ,False,,amberbowdenvance,Amber 🖤💎,,,,,,False,"['greenscreen', 'michigan', 'strange', 'jeeperscreepers', 'history', 'creepy']"
3442,7329216712971160874,2024-01-28T13:24:33,330.0,US,"['sabine hossenfelder climate', ' physics', ' Physics TikTok', ' Climate Change Union Square', ' Polar Bears Climate Change', ' Physics Student', ' climate change movie']",26400.0,1289.0,1217.0,253400.0,#climatechange #globalwarming #physics #ipcc @sabinehossenfelder_vlogs,False,,syntheticzero,Mitsu Hadeishi,,,,,,False,"['climatechange', 'globalwarming', 'physics', 'ipcc']"
3581,7341445378513882410,2024-03-01T12:17:35,34.0,US,"['Arbys Parking Lot Mitch Mcconnell', ' mitch mcconnell costume']",12300.0,33.0,169.0,112300.0,"Senate Minority Leader Mitch McConnell (R-Ky.) announced that he will step down from his leadership position in November. No one has officially announced a bid to replace McConnell, but a handful of lawmakers are widely seen as potential successors. Coincidentally, the three most likely successors are all named John.",False,,washingtonpost,We are a newspaper.,,,,,,True,[]
